2022-08-18 15:46:01:010 -5.000801 -8.293953 1.8561403

Gyro -0.01954768 -0.14782934 0.17837258

2022-08-18 15:46:01:080 -4.9648757 -8.253238 1.8154249

2022-08-18 15:46:01:082 -4.9337406 -8.250843 1.839375

2022-08-18 15:46:01:084 -4.9505057 -8.284373 1.9255958

2022-08-18 15:46:01:085 -4.998406 -8.313113 1.9854712

2022-08-18 15:46:01:086 -5.012776 -8.384964 2.0812721

2022-08-18 15:46:01:087 -5.015171 -8.487949 2.1339624

2022-08-18 15:46:01:087 -4.996011 -8.53585 2.1483326

2022-08-18 15:46:01:088 -4.9720607 -8.48316 2.179468

Gyro 0.10018186 -0.10018186 0.1869247

2022-08-18 15:46:01:155 -4.9457154 -8.356223 2.1722827

2022-08-18 15:46:01:156 -4.9313455 -8.188572 2.1555176

2022-08-18 15:46:01:157 -4.926555 -8.049661 2.1507277

2022-08-18 15:46:01:158 -4.91937 -8.004155 2.179468

2022-08-18 15:46:01:159 -4.893025 -8.095166 2.2465284

2022-08-18 15:46:01:159 -4.84752 -8.176597 2.3926246

2022-08-18 15:46:01:160 -4.8115945 -8.138277 2.572251

2022-08-18 15:46:01:160 -4.749324 -8.147857 2.6896071

Gyro 0.37873632 -0.09040802 0.17837258

2022-08-18 15:46:01:231 -4.7325587 -8.080796 2.794988

2022-08-18 15:46:01:233 -4.7253737 -7.9730206 2.823728

2022-08-18 15:46:01:235 -4.751719 -7.831714 2.8261232

2022-08-18 15:46:01:236 -4.7876444 -7.6520877 2.8812087

2022-08-18 15:46:01:237 -4.8187795 -7.4748564 2.9602442

2022-08-18 15:46:01:237 -4.8379397 -7.2928348 3.0249097

2022-08-18 15:46:01:238 -4.8427296 -7.1395535 3.0943654

2022-08-18 15:46:01:239 -4.8427296 -7.0102224 3.2021413

Gyro 0.92851484 -0.07819072 0.22479832

2022-08-18 15:46:01:307 -4.878655 -6.969507 3.2356715

2022-08-18 15:46:01:309 -4.9481106 -6.8976564 3.2644117

2022-08-18 15:46:01:310 -5.024751 -6.7395854 3.3242872

2022-08-18 15:46:01:310 -5.0846267 -6.5479836 3.3554225

2022-08-18 15:46:01:311 -5.142107 -6.368357 3.3817677

2022-08-18 15:46:01:311 -5.1780324 -6.3156667 3.4655933

2022-08-18 15:46:01:312 -5.242698 -6.342012 3.5901344

2022-08-18 15:46:01:312 -5.362449 -6.320457 3.657195

Gyro 1.7079786 0.06597342 0.42271858

2022-08-18 15:46:01:382 -5.4678297 -6.1552005 3.7242556

2022-08-18 15:46:01:384 -5.4989653 -5.965994 3.7937112

2022-08-18 15:46:01:386 -5.5516553 -5.8198977 3.8152664

2022-08-18 15:46:01:386 -5.604346 -5.7935524 3.8559816

2022-08-18 15:46:01:387 -5.6642213 -5.7791824 3.8775368

2022-08-18 15:46:01:388 -5.6738014 -5.745652 3.891907

2022-08-18 15:46:01:388 -5.6785917 -5.6977515 3.9541774

2022-08-18 15:46:01:389 -5.6738014 -5.6809864 4.0427933

Gyro 1.7996083 0.26755887 0.5045745

2022-08-18 15:46:01:457 -5.6833816 -5.7624173 4.148174

2022-08-18 15:46:01:459 -5.704937 -5.839058 4.2200246

2022-08-18 15:46:01:459 -5.743257 -5.9324636 4.3206153

2022-08-18 15:46:01:460 -5.7696023 -5.997129 4.397256

2022-08-18 15:46:01:460 -5.7983427 -5.977969 4.4331813

2022-08-18 15:46:01:461 -5.7767873 -5.879773 4.4379716

2022-08-18 15:46:01:461 -5.7480474 -5.8103175 4.409231

2022-08-18 15:46:01:462 -5.743257 -5.7480474 4.390071

Gyro 0.9077454 0.31520635 0.24556774

2022-08-18 15:46:01:534 -5.7696023 -5.6929617 4.390071

2022-08-18 15:46:01:535 -5.7791824 -5.633086 4.361331

2022-08-18 15:46:01:536 -5.774392 -5.575606 4.3373804

2022-08-18 15:46:01:537 -5.7815776 -5.51094 4.3230104

2022-08-18 15:46:01:537 -5.7719975 -5.47741 4.3158255

2022-08-18 15:46:01:538 -5.8031325 -5.4414845 4.361331

2022-08-18 15:46:01:539 -5.872588 -5.4319043 4.358936

2022-08-18 15:46:01:539 -5.9228835 -5.388794 4.3182206

Gyro 0.2076941 0.24068081 0.00488692

2022-08-18 15:46:01:609 -5.958809 -5.3001785 4.26553

2022-08-18 15:46:01:610 -5.9468336 -5.213958 4.1553593

2022-08-18 15:46:01:611 -5.9564137 -5.137317 3.9948928

2022-08-18 15:46:01:612 -5.934859 -5.0439115 3.788921

2022-08-18 15:46:01:613 -5.9180937 -4.960086 3.5877395

2022-08-18 15:46:01:614 -5.8821683 -4.905 3.3410523

2022-08-18 15:46:01:615 -5.879773 -4.869075 3.0871804

2022-08-18 15:46:01:615 -5.855823 -4.8571 2.8213332

Gyro 0.24556774 0.37140593 0.05742131

2022-08-18 15:46:01:685 -5.839058 -4.7636943 2.567461

2022-08-18 15:46:01:686 -5.774392 -4.5864625 2.3710694

